"序号","代码","名称","最新价","涨跌幅","成交额","今开","市盈率(静)","总市值","流通市值","5日涨跌幅","10日涨跌幅","20日涨跌幅","60日涨跌幅","120日涨跌幅","250日涨跌幅","年初至今涨跌幅","所属行业","昨收","最高","最低"
"5378","NTLA","Intellia Therapeutics","63.000","-4.49%","63607625","65.710","亏损","4704362901","4253491998","-17.25%","-10.83%","2.79%","-35.69%","-51.85%","-17.49%","-46.72%","生物技术","65.960","66.400","62.050"
"5379","CWAN","Clearwater Analytics","19.370","-4.49%","20102390","20.150","亏损","4589725412.74","389158292.38","-7.94%","-9.27%","9.31%","7.79%","-22.86%","7.61%","-15.71%","软件 - 应用","20.280","20.780","19.350"
"5380","ICAD","iCAD Inc","3.830","-4.49%","646489","4.000","亏损","96410640.53","85158368.63","-14.70%","-2.30%","-7.04%","-40.71%","-64.67%","-79.61%","-46.81%","医疗设备","4.010","4.030","3.765"
"5381","TPTX","Turning Point Therapeutics","25.480","-4.50%","10594734","26.580","亏损","1264386345.04","1126611373.16","-11.40%","-10.12%","-5.28%","-31.08%","-43.00%","-66.43%","-46.58%","生物技术","26.680","26.670","25.250"
"5382","NVDA","英伟达","231.190","-4.50%","12240492425","239.170","60.049","580286900000","554137433737.2","-13.45%","-16.51%","4.61%","-17.41%","4.07%","51.44%","-21.38%","半导体","242.080","239.230","230.620"
"5383","NKTR","内克塔治疗","5.510","-4.51%","14888235","5.780","亏损","1026370599.56","975870435.72","-1.43%","-1.96%","-48.17%","-55.13%","-66.26%","-71.21%","-59.22%","生物技术","5.770","5.850","5.500"
"5384","ASTE","Astec Industries","38.520","-4.51%","7361337","38.320","49.384","877006719.36","853418958.84","-9.60%","-11.73%","-11.33%","-44.83%","-23.58%","-48.39%","-44.24%","农重工程机械","40.340","40.350","37.380"
"5385","MOGO","Mogo Inc","2.540","-4.51%","359318","2.620","亏损","194800220","171459941.56","-11.81%","-14.19%","25.74%","-13.61%","-52.35%","-70.80%","-25.73%","软件 - 应用","2.660","2.629","2.520"
"5386","YETI","YETI Holdings","54.150","-4.53%","70902761","56.740","22.562","4713846955.8","4427529426.45","-11.74%","-4.16%","-5.40%","-27.13%","-38.88%","-35.20%","-34.63%","休闲","56.720","56.740","53.950"
"5387","ASPN","Aspen Aerogels","28.570","-4.54%","6635979","29.570","亏损","1023505365.03","835966656.72","-18.11%","-20.95%","-8.14%","-34.20%","-42.17%","50.45%","-42.62%","建筑产品和设备","29.930","30.180","28.400"
"5388","OSCR","Oscar Health","8.610","-4.55%","8180569","8.930","亏损","1811519108.49","950771355.66","-15.09%","-9.75%","7.36%","17.78%","-41.90%","-64.99%","9.68%","医疗保健计划","9.020","8.930","8.475"
"5389","VRAR","The Glimpse","5.870","-4.55%","329671","6.070","亏损","74015317.21","48280110.17","-5.93%","-6.38%","5.01%","-30.94%","-34.12%","-16.14%","-40.47%","软件-基础设施","6.150","6.200","5.740"
"5390","MARA","Marathon Digital","22.680","-4.59%","210643127","23.560","亏损","2337220924.92","2180752058.52","-20.53%","-21.50%","0.84%","-25.30%","-55.92%","-47.22%","-30.98%","资本市场","23.770","23.810","22.610"
"5391","CLLS","Cellectis","4.370","-4.59%","302059","4.560","亏损","198766434.7","151343823.98","-9.90%","-0.46%","-0.68%","-43.69%","-58.38%","-77.60%","-46.18%","生物技术","4.580","4.570","4.340"
"5392","FSR","菲斯克","12.480","-4.59%","43783945","12.890","亏损","3703971772.8","1988844137.28","-4.15%","2.89%","13.15%","-20.81%","-13.69%","-12.24%","-20.66%","汽车制造商","13.080","13.050","12.450"
"5393","EYEN","Eyenovia","2.910","-4.59%","550089","3.020","亏损","92242413.84","65977231.08","-10.74%","1.75%","1.39%","-19.17%","-46.99%","-47.09%","-27.25%","生物技术","3.050","3.033","2.751"
"5394","HIMS","Hims & Hers Health","4.780","-4.59%","7063813","4.950","亏损","980248772.7","671556052.44","-9.81%","-7.54%","6.94%","-14.34%","-39.95%","-61.11%","-27.02%","家庭及个人产品","5.010","4.950","4.780"
"5395","TGLS","Tecnoglass","22.600","-4.60%","4191386","23.500","15.804","1077449869.8","458906469.6","-12.03%","-13.58%","-5.30%","-1.81%","-13.82%","74.32%","-13.51%","建筑材料","23.690","23.527","22.570"
"5396","GNOG","Golden Nugget Online Gaming","6.010","-4.60%","5160922","6.170","亏损","472001414.09","185723225.67","-13.77%","-9.35%","2.21%","-36.47%","-65.66%","-61.40%","-39.60%","博彩","6.300","6.260","5.965"
"5397","BDTX","Black Diamond Therapeutics","3.310","-4.61%","1181339","3.470","亏损","120058549.15","67654946.91","20.36%","18.64%","19.06%","-26.61%","-57.18%","-86.67%","-37.90%","生物技术","3.470","3.640","3.221"
"5398","DOMA","Doma Holdings","1.860","-4.62%","3679148","1.900","亏损","602458132.92","363492358.14","-13.08%","-28.46%","-24.39%","-57.63%","-69.36%","-81.36%","-63.39%","房地产服务","1.950","1.910","1.735"
"5399","CX","西麦斯","4.530","-4.63%","66141745","4.750","8.988","6871870539.42","6577713136.65","-14.37%","-15.01%","-5.23%","-33.09%","-36.82%","-38.03%","-33.19%","建筑材料","4.750","4.750","4.525"
"5400","INSG","Inseego","3.500","-4.63%","3488299","3.730","亏损","368854633","272240080","-13.37%","-15.66%","-17.45%","-33.08%","-44.09%","-60.76%","-39.97%","通信设备","3.670","3.730","3.480"
"5401","TGTX","TG Therapeutics","9.260","-4.63%","14226856","9.750","亏损","1322488466.54","1110461978","-8.13%","-7.12%","5.23%","-40.94%","-71.75%","-79.22%","-51.26%","生物技术","9.710","9.910","9.170"
"5402","SSYS","Stratasys","21.740","-4.65%","8960766","22.580","亏损","1427812436.3","1359750626.98","-14.85%","-11.73%","-6.21%","-11.70%","-20.66%","-7.69%","-11.23%","计算机硬件","22.800","22.580","21.620"
"5403","IDEX","优点互动","0.914","-4.65%","5494142","0.970","亏损","455029505.153","427215360.85","-12.92%","-0.40%","3.58%","-20.50%","-50.04%","-66.63%","-23.81%","农重工程机械","0.959","0.970","0.902"
"5404","DTIL","Precision BioSciences","2.870","-4.65%","1247800","3.000","亏损","175179834.9","141378883.45","-13.03%","-8.31%","-26.60%","-53.41%","-70.62%","-67.05%","-61.22%","生物技术","3.010","3.040","2.810"
"5405","ADTX","Aditxt","0.410","-4.65%","144474","0.434","亏损","18332827.33","17167511.8","-7.45%","-10.34%","9.36%","-12.58%","-73.55%","-85.41%","-23.52%","生物技术","0.430","0.434","0.390"
"5406","LTRX","创力","6.760","-4.65%","1231046","7.090","亏损","234205946","187955844.44","-0.88%","1.35%","0.60%","-20.19%","-2.59%","52.60%","-13.67%","通信设备","7.090","7.175","6.702"
"5407","DNLI","Denali Therapeutics","30.700","-4.66%","12142088","32.080","亏损","3770984950.2","2612954517.5","-12.31%","-7.53%","1.02%","-20.36%","-32.08%","-44.46%","-31.17%","生物技术","32.200","32.430","30.490"
"5408","ELYS","Elys Game Technology","2.250","-4.66%","486624","2.360","亏损","52420347","34618124.25","-3.43%","-2.60%","-17.88%","-16.67%","-49.78%","-52.23%","-25.74%","博彩","2.360","2.380","2.170"
"5409","NBEV","New Age","0.470","-4.67%","573689","0.510","亏损","69001990.62","61330991.37","-14.70%","-25.62%","-18.37%","-46.59%","-66.90%","-80.42%","-54.37%","饮料-不含酒精","0.493","0.520","0.470"
"5410","MGNI","Magnite","12.050","-4.67%","15626308","12.490","-","1593886950.8","1348420738.8","-10.67%","-10.01%","9.15%","-22.76%","-60.28%","-69.58%","-31.14%","广告公司","12.640","12.560","12.030"
"5411","INFU","InfuSystems","8.780","-4.67%","1411919","9.170","146.333","180582799.26","140246987.58","-10.95%","-9.95%","-15.50%","-45.50%","-32.98%","-59.54%","-48.44%","医疗器械及用品","9.210","9.200","8.780"
"5412","SEV","Sono Group","4.490","-4.67%","1798349","4.630","亏损","330363608.09","51635000","-13.98%","-13.82%","-0.44%","-44.29%","-70.07%","-70.07%","-53.37%","汽车制造商","4.710","4.650","4.420"
"5413","TH","Target Hospitality","5.300","-4.68%","2471946","5.560","亏损","538448173.5","176101192","-11.37%","-7.50%","-3.28%","51.43%","44.02%","64.09%","48.88%","专业商业服务","5.560","5.730","5.220"
"5414","HMTV","半球传媒集团","4.480","-4.68%","505002","4.700","16.000","181163167.36","71700504.96","-2.18%","-10.40%","-13.35%","-40.19%","-60.80%","-64.25%","-38.38%","娱乐","4.700","4.790","4.440"
"5415","OCUL","Ocular Therapeutix","4.680","-4.68%","2572042","4.920","亏损","359209468.8","328459435.2","-3.51%","-8.24%","-11.86%","-25.95%","-59.45%","-71.64%","-32.86%","生物技术","4.910","4.990","4.660"
"5416","PACK","Ranpak Holdings","18.090","-4.69%","12400896","18.980","亏损","1472741831.79","747702211.5","-10.84%","-17.43%","-12.44%","-46.95%","-39.70%","-4.49%","-51.86%","包装和容器","18.980","18.980","18.020"
"5417","VOXX","奥迪富斯","8.920","-4.70%","1085978","9.440","8.183","212970200.36","125955207.88","-9.90%","-12.98%","-12.46%","-9.99%","-15.53%","-52.68%","-12.29%","消费类电子","9.360","9.440","8.893"
"5418","NILE","BitNile Holdings","0.599","-4.71%","24774357","0.601","亏损","50548029.571","44036309.21","-22.04%","-27.40%","-23.12%","-45.51%","-74.49%","-78.59%","-49.63%","资本市场","0.629","0.640","0.583"
"5419","MBIO","Mustang Bio","1.010","-4.72%","924588","1.050","亏损","101293661.54","82901352.47","-2.88%","-6.48%","27.20%","-32.67%","-53.88%","-68.24%","-39.16%","生物技术","1.060","1.060","0.980"
"5420","ENTG","英特格","109.320","-4.72%","135981766","113.340","36.440","14850474279","14009594677.8","-12.63%","-20.14%","-9.48%","-19.05%","-15.57%","-7.09%","-21.05%","半导体设备与材料","114.740","113.470","109.075"
"5421","MTTR","Matterport","7.060","-4.72%","32626169","7.300","亏损","1982549042.72","1632019499.1","-14.32%","-7.83%","0.71%","-53.12%","-61.57%","-45.52%","-65.79%","软件 - 应用","7.410","7.323","6.920"
"5422","MXL","MaxLinear","46.580","-4.74%","42507858","48.460","87.886","3576644042.34","3289914610.62","-17.48%","-26.48%","-14.45%","-30.21%","-6.84%","27.41%","-38.21%","半导体","48.900","48.500","46.410"
"5423","BTBT","Bit Digital","3.010","-4.75%","7365420","3.100","亏损","209598716.25","148298040.52","-16.16%","-20.58%","-1.95%","-49.58%","-72.54%","-78.88%","-50.49%","资本市场","3.160","3.125","2.992"
"5424","FNGG","DIREXION DAILY SELECT LARGE CAPS & FANGS BULL 2X SHARES","11.110","-4.76%","560915","11.400","-","12221000","12221000","-14.21%","-10.04%","20.76%","-46.00%","-60.33%","-54.95%","-53.05%","-","11.665","11.520","11.080"
"5425","PLUG","普拉格能源","26.020","-4.76%","402757327","27.200","亏损","15039795298.86","13279276738.74","-8.19%","-6.91%","6.46%","5.56%","-20.16%","-8.35%","-7.83%","电气设备及零件","27.320","27.290","25.970"
"5426","ACRS","Aclaris Therapeutics","15.410","-4.76%","6906414","16.120","亏损","944248258.53","650844986.76","-8.82%","-14.01%","-2.53%","38.70%","-3.87%","-44.61%","5.98%","诊断与研究","16.180","16.310","15.010"
"5427","AEIS","先进能源工业","77.230","-4.76%","16879310","80.800","22.002","2900657397.01","2866387588.5","-9.07%","-14.01%","-7.49%","-16.17%","-11.27%","-31.53%","-15.09%","电气设备及零件","81.090","80.820","77.120"
"5428","DKNG","DraftKings","16.380","-4.77%","338085478","16.970","亏损","6694018907.94","6122039578.2","-14.02%","-10.00%","1.68%","-37.24%","-66.33%","-72.18%","-40.37%","博彩","17.200","17.148","16.295"
"5429","BEST","百世集团","0.565","-4.77%","517996","0.582","5.380","220124000","106895591.97","-14.03%","-16.11%","4.24%","-38.32%","-71.17%","-61.30%","-33.65%","货车运输","0.593","0.625","0.563"
"5430","CEVA","CEVA Inc","35.690","-4.78%","3046656","37.200","1784.500","828151616.56","771456516.89","-14.06%","-11.42%","-4.52%","-13.65%","-15.73%","-36.98%","-17.46%","半导体","37.480","37.700","35.570"
"5431","REVG","REV Group","11.950","-4.78%","5268458","11.940","17.318","752155633.3","407483910.4","-10.35%","-14.10%","-9.70%","-15.67%","-18.96%","-35.77%","-15.25%","农重工程机械","12.550","12.210","11.460"
"5432","KYMR","Kymera Therapeutics","35.630","-4.78%","10976187","37.420","亏损","1842197272.72","1176690726.4","-14.47%","-11.87%","-7.29%","-29.79%","-33.93%","-1.82%","-43.88%","生物技术","37.420","37.650","35.395"
"5433","SEER","Seer Inc","12.330","-4.79%","3732943","12.870","亏损","765733799.97","421729290.63","-22.26%","-8.60%","-0.16%","-39.85%","-62.52%","-77.11%","-45.94%","生物技术","12.950","13.120","12.150"
"5434","GMAB","Genmab","36.720","-4.80%","37385445","37.040","52.758","24031703635.2","23822534030.4","0.22%","4.50%","15.80%","0.80%","-17.48%","5.91%","-7.18%","生物技术","38.570","37.440","36.680"
"5435","WVE","Wave Life Sciences","2.380","-4.80%","580186","2.490","亏损","156799707.4","105109218.06","17.24%","9.68%","14.42%","-9.85%","-48.60%","-61.98%","-24.20%","生物技术","2.500","2.560","2.370"
"5436","JMIA","Jumia Technologies","9.320","-4.80%","27397981","9.640","亏损","918882882.88","804787741.12","-1.69%","5.79%","28.55%","-11.32%","-52.67%","-73.49%","-18.25%","互联网零售","9.790","9.781","9.300"
"5437","SATL","Satellogic","8.720","-4.80%","630261","9.170","亏损","790848628","208283835.92","-1.02%","8.46%","5.57%","-10.38%","-12.15%","-11.65%","-10.10%","科技仪器","9.160","9.309","8.650"
"5438","RILY","B. Riley Financial","58.390","-4.81%","17873114","61.150","3.869","1621582848.15","1039438985.79","-16.07%","-17.27%","-7.93%","-30.61%","0.85%","-3.88%","-33.23%","金融集团","61.340","61.420","58.180"
"5439","ESGC","Eros STX","2.760","-4.83%","329627","2.900","亏损","52306402.2","34930783.56","1.85%","-11.25%","-20.23%","-48.58%","-80.83%","-91.48%","-42.43%","娱乐","2.900","2.900","2.730"
"5440","PLMR","Palomar Holdings","64.090","-4.84%","6004853","67.270","36.414","1630328982.62","1552946203.9","-7.10%","-0.05%","8.54%","14.06%","-18.72%","-15.78%","-1.05%","保险-财产和意外伤害","67.350","67.430","63.680"
"5441","SINV","ETFMG Prime 2X Daily Inverse Junior Silver Miners ETF","8.608","-4.85%","0","8.608","-","860800","860800","-0.03%","0.95%","-2.61%","-35.71%","-39.59%","-13.40%","-37.84%","-","9.046","0.000","0.000"
"5442","TWST","Twist Bioscience","45.950","-4.87%","24225099","48.300","亏损","2547032485.9","2439906907.45","-13.15%","1.19%","4.93%","-27.03%","-59.38%","-67.65%","-40.63%","诊断与研究","48.300","48.800","45.200"
"5443","ZYME","Zymeworks","6.450","-4.87%","5063321","6.680","亏损","372399089.85","316356323.4","-3.15%","-7.86%","-4.59%","-55.18%","-73.14%","-78.53%","-60.65%","生物技术","6.780","6.850","6.440"
"5444","BBIO","BridgeBio Pharma","10.940","-4.87%","18373481","11.390","亏损","1614829550.8","863405531.3","0.83%","5.60%","27.51%","-19.56%","-77.14%","-80.38%","-34.41%","生物技术","11.500","11.580","10.740"
"5445","XELA","Exela Technologies","0.359","-4.87%","9684115","0.370","亏损","159466163.33","154413729.486","-15.56%","-11.55%","-37.29%","-40.37%","-78.74%","-81.94%","-59.03%","软件 - 应用","0.378","0.382","0.355"
"5446","LIZI","荔枝","1.360","-4.90%","104683","1.450","亏损","68953104.32","28270537.6","-6.85%","-20.00%","22.52%","-18.07%","-56.89%","-81.24%","-26.49%","互联网内容与信息","1.430","1.460","1.340"
"5447","TYME","Tyme科技","0.314","-4.91%","132884","0.340","亏损","54038523.337","36765206.839","-10.32%","-13.55%","6.48%","-47.87%","-67.35%","-79.75%","-47.97%","生物技术","0.330","0.345","0.313"
"5448","FUBO","FuboTV","5.810","-4.91%","63794413","6.020","亏损","895397233.01","843031528.71","-11.30%","-16.64%","-11.97%","-60.34%","-80.58%","-72.29%","-62.56%","广播","6.110","6.135","5.800"
"5449","OUST","Ouster","4.220","-4.95%","6002769","4.400","亏损","729197153.48","379595832.18","-4.52%","2.18%","30.25%","-1.86%","-37.20%","-49.76%","-18.85%","电子元件","4.440","4.520","4.185"
"5450","MNMD","Mind Medicine","0.969","-4.96%","3287701","1.040","亏损","408975160.018","398960235.301","-9.40%","-17.85%","-3.06%","-19.88%","-57.67%","-82.96%","-29.75%","生物技术","1.020","1.040","0.964"
"5451","DRIP","Direxion每日标普油气出口与生产2倍做空","21.990","-4.97%","93726013","22.810","-","96756000","96756000","-2.61%","-3.13%","-22.57%","-45.16%","-55.75%","-80.98%","-59.13%","-","23.140","22.980","21.730"
"5452","DCFC","TRITIUM DCFC LIMITED","8.970","-4.98%","2211642","9.430","亏损","1214364834.15","1214364834.15","-8.09%","-9.21%","24.58%","-18.45%","-18.45%","-18.45%","-18.45%","电气设备及零件","9.440","9.640","8.960"
"5453","AQST","Aquestive Therapeutics","2.290","-4.98%","938117","2.380","亏损","94413805.44","89363421.12","-10.89%","-17.63%","-10.89%","-41.28%","-43.73%","-47.60%","-41.13%","药品制造商-专业和非专利","2.410","2.430","2.270"
"5454","SLI","Standard Lithium","7.440","-4.98%","12849829","8.070","亏损","1203182269.68","1044784074.48","-11.00%","0.40%","31.22%","-6.77%","-25.00%","124.10%","-24.16%","其他工业金属和采矿","7.830","8.100","7.260"
"5455","ONEM","1Life Healthcare","10.280","-4.99%","17656971","10.740","亏损","1974689939.08","1553383342.12","-12.88%","1.18%","22.82%","-31.19%","-51.44%","-75.81%","-41.49%","卫生信息服务","10.820","10.790","10.225"
"5456","BTRS","BTRS Holdings","7.030","-5.00%","5774293","7.330","亏损","1144981323.29","598483316.86","-8.70%","-0.99%","14.68%","1.44%","-25.92%","-53.96%","-10.10%","软件 - 应用","7.400","7.480","7.010"
"5457","VVNT","Vivint Smart Home","5.680","-5.02%","3622131","5.980","亏损","1185613084.64","225982100.08","-13.41%","-20.78%","-14.07%","-26.23%","-33.64%","-58.81%","-41.92%","保安及保护服务","5.980","6.070","5.670"
"5458","TLS","Telos","9.840","-5.02%","4839492","10.290","亏损","667816200","489089731.44","-0.10%","1.55%","5.24%","-30.66%","-64.19%","-71.44%","-36.19%","信息技术处","10.360","10.290","9.710"
"5459","FLNC","Fluence Energy","11.540","-5.02%","26081775","12.040","亏损","1976994314.1","411401000","-15.27%","-12.11%","6.07%","-55.31%","-58.79%","-58.79%","-67.55%","公用事业-可再生","12.150","12.260","11.490"
"5460","PRTK","Paratek Pharmaceuticals","2.830","-5.03%","1734476","3.020","亏损","148196269.59","127006401.21","-3.74%","-3.74%","-18.68%","-36.83%","-40.79%","-66.31%","-36.97%","生物技术","2.980","3.030","2.800"
"5461","BRAG","Bragg Gaming Group","5.660","-5.03%","250077","5.730","亏损","113049794.92","78432884","-19.49%","-17.73%","-17.13%","15.75%","-38.14%","-64.40%","12.52%","电子游戏与多媒体","5.960","5.840","5.630"
"5462","TISI","Team","2.260","-5.04%","4769498","2.360","亏损","97461058.12","61491610.02","-7.38%","36.97%","98.25%","145.36%","-16.91%","-80.07%","107.34%","专业商业服务","2.380","2.390","2.160"
